CustomerKey,Country,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,class_label
16089,Canada,41,M,M,50000,2,2,Bachelors,Skilled Manual,1,1, <= 50K 
16090,Canada,42,S,F,50000,2,2,Bachelors,Skilled Manual,1,1, <= 50K 
16091,United States,31,S,F,50000,2,2,Bachelors,Skilled Manual,0,1, <= 50K 
16092,United States,43,M,F,60000,0,0,Graduate Degree,Professional,1,0, > 50K
16093,United States,43,S,F,60000,0,0,Graduate Degree,Professional,1,0, > 50K
16094,United States,37,S,F,60000,0,0,Graduate Degree,Professional,1,0, > 50K
16095,United States,43,M,M,70000,4,0,Graduate Degree,Professional,1,0, > 50K
16096,Canada,40,M,M,60000,2,0,Graduate Degree,Professional,1,0, > 50K
16097,Canada,39,S,F,60000,2,0,Graduate Degree,Professional,1,0, > 50K
16098,Canada,39,M,F,70000,5,0,Graduate Degree,Professional,1,0, > 50K
16099,United States,34,M,M,70000,5,5,Graduate Degree,Professional,1,2, > 50K
16100,United States,34,S,M,70000,5,5,Graduate Degree,Professional,1,3, > 50K
16101,United States,39,M,F,80000,2,0,Graduate Degree,Professional,1,0, > 50K
16102,United States,43,S,M,40000,0,0,Bachelors,Professional,0,1, <= 50K 
16103,Canada,32,S,F,80000,3,3,Bachelors,Skilled Manual,1,1, > 50K
16104,United States,43,S,F,80000,3,3,Bachelors,Skilled Manual,1,2, > 50K
16105,United States,44,S,F,80000,3,3,Bachelors,Skilled Manual,1,3, > 50K
16106,Canada,44,M,M,60000,0,0,Graduate Degree,Professional,1,1, > 50K
16107,United States,34,S,F,50000,4,4,Bachelors,Skilled Manual,1,2, <= 50K 
16108,United States,39,S,M,60000,4,2,Bachelors,Skilled Manual,0,2, > 50K
16109,Canada,44,S,M,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
16110,Canada,45,M,M,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
16111,United States,34,S,F,70000,4,2,Bachelors,Skilled Manual,1,2, > 50K
16112,United States,46,S,M,70000,4,2,Bachelors,Professional,1,2, > 50K
16113,United States,35,S,M,70000,4,2,Bachelors,Professional,0,2, > 50K
16114,United States,46,M,M,70000,4,2,Bachelors,Professional,1,2, > 50K
16115,United States,41,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
16116,United States,41,S,M,70000,0,0,Bachelors,Professional,1,1, > 50K
16117,United States,46,M,M,40000,4,3,High School,Skilled Manual,1,2, <= 50K 
16118,United States,46,M,M,70000,1,0,Bachelors,Professional,0,1, > 50K
16119,United States,47,M,F,40000,4,3,High School,Skilled Manual,1,2, <= 50K 
16120,United States,37,M,M,40000,4,3,High School,Skilled Manual,1,3, <= 50K 
16121,Canada,48,M,F,40000,4,2,High School,Skilled Manual,0,2, <= 50K 
16122,United States,47,M,M,40000,4,2,High School,Skilled Manual,1,2, <= 50K 
16123,Canada,47,M,F,40000,4,2,High School,Skilled Manual,1,2, <= 50K 
16124,Canada,47,M,M,40000,4,2,High School,Skilled Manual,1,2, <= 50K 
16125,Canada,48,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16126,United States,47,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16127,United States,31,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16128,Canada,37,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16129,United States,48,S,F,40000,4,2,High School,Skilled Manual,1,2, <= 50K 
16130,United States,43,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
16131,United States,49,S,M,40000,0,0,Bachelors,Professional,0,1, <= 50K 
16132,Canada,43,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16133,Canada,36,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16134,United States,42,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16135,United States,42,S,F,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16136,United States,42,S,M,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16137,United States,42,S,M,50000,0,0,Partial College,Skilled Manual,1,1, <= 50K 
16138,United States,42,S,M,60000,0,0,Graduate Degree,Professional,0,1, > 50K
16139,United States,43,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16140,Canada,43,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16141,United States,48,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
16142,United States,50,S,F,60000,4,3,Bachelors,Professional,1,0, > 50K
16143,United States,50,M,F,60000,4,3,Bachelors,Professional,1,0, > 50K
16144,United States,44,M,M,70000,1,0,Graduate Degree,Professional,1,1, > 50K
16145,United States,49,S,F,70000,5,5,Graduate Degree,Professional,1,3, > 50K
16146,United States,50,M,F,80000,1,0,Graduate Degree,Professional,1,0, > 50K
16147,United States,50,M,M,80000,1,0,Partial College,Skilled Manual,1,1, > 50K
16148,United States,51,M,F,80000,1,0,Partial College,Skilled Manual,1,1, > 50K
16149,Canada,51,S,M,60000,3,2,Bachelors,Professional,1,1, > 50K
16150,United States,40,M,F,60000,1,0,Bachelors,Professional,1,1, > 50K
16151,United States,46,M,F,60000,1,0,Bachelors,Professional,1,1, > 50K
16152,United States,45,M,F,70000,5,4,Graduate Degree,Professional,1,0, > 50K
16153,United States,51,M,M,70000,5,4,Graduate Degree,Professional,1,1, > 50K
16154,United States,50,M,F,70000,5,4,Bachelors,Professional,1,2, > 50K
16155,Australia,40,M,F,80000,4,4,Graduate Degree,Management,1,1, > 50K
16156,Australia,39,M,M,90000,1,0,Graduate Degree,Management,1,0, > 50K
16157,Australia,29,M,F,90000,1,0,Graduate Degree,Management,0,0, > 50K
16158,Australia,39,M,F,100000,1,0,Graduate Degree,Management,1,0, > 50K
16159,Australia,34,M,F,100000,1,0,Graduate Degree,Management,1,0, > 50K
16160,Australia,41,M,F,60000,2,2,Bachelors,Professional,1,1, > 50K
16161,Australia,40,M,F,60000,2,2,Bachelors,Professional,1,1, > 50K
16162,Australia,40,S,F,70000,5,5,Bachelors,Professional,1,3, > 50K
16163,Australia,41,S,M,60000,2,2,Bachelors,Professional,1,1, > 50K
16164,Australia,36,S,F,60000,2,2,Bachelors,Professional,1,1, > 50K
16165,Australia,36,M,F,70000,5,5,Bachelors,Professional,1,3, > 50K
16166,Australia,30,M,F,70000,5,5,Bachelors,Professional,1,3, > 50K
16167,Australia,36,M,M,70000,5,5,Bachelors,Professional,1,3, > 50K
16168,Australia,41,M,F,70000,5,5,Bachelors,Professional,1,4, > 50K
16169,Australia,36,S,M,70000,5,5,Bachelors,Professional,1,4, > 50K
16170,Australia,42,S,M,80000,5,5,Graduate Degree,Management,1,3, > 50K
16171,Australia,43,M,M,80000,5,5,Graduate Degree,Management,1,3, > 50K
16172,Australia,31,S,F,80000,5,5,Bachelors,Professional,1,4, > 50K
16173,Australia,33,M,M,60000,2,2,Bachelors,Professional,1,1, > 50K
16174,Australia,44,S,F,60000,3,3,Bachelors,Professional,0,1, > 50K
16175,Australia,38,S,M,60000,3,3,Bachelors,Professional,0,1, > 50K
16176,Australia,40,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
16177,Australia,35,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
16178,Australia,40,M,M,80000,5,5,Bachelors,Professional,1,4, > 50K
16179,Australia,40,S,F,80000,5,5,Bachelors,Professional,1,4, > 50K
16180,Australia,38,S,M,70000,0,0,Bachelors,Professional,0,1, > 50K
16181,Australia,44,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
16182,Australia,45,M,M,60000,3,3,Bachelors,Professional,1,2, > 50K
16183,Australia,39,S,F,60000,3,3,Bachelors,Professional,1,2, > 50K
16184,Australia,45,M,F,60000,4,4,Bachelors,Professional,1,1, > 50K
16185,Australia,39,S,M,60000,4,4,Bachelors,Professional,1,3, > 50K
16186,France,34,S,F,30000,0,0,Partial College,Clerical,1,1, <= 50K 
16187,United Kingdom,28,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
16188,United Kingdom,29,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
16189,United Kingdom,30,M,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
16190,United Kingdom,30,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
16191,United Kingdom,31,S,F,30000,0,0,High School,Manual,1,1, <= 50K 
16192,United Kingdom,31,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
16193,United Kingdom,31,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
16194,France,35,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
16195,France,36,M,F,30000,0,0,High School,Manual,0,1, <= 50K 
16196,Germany,35,M,M,40000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
16197,Germany,31,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
16198,United Kingdom,36,S,M,30000,0,0,High School,Manual,1,1, <= 50K 
16199,Germany,36,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
16200,United Kingdom,38,S,F,10000,0,0,Partial High School,Manual,0,2, <= 50K 
16201,United Kingdom,37,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
16202,France,38,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
16203,France,39,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
16204,France,32,S,M,40000,2,2,Partial College,Clerical,1,1, <= 50K 
16205,France,32,S,F,40000,2,2,Partial College,Clerical,1,1, <= 50K 
16206,Germany,38,S,F,40000,2,2,Partial College,Clerical,1,1, <= 50K 
16207,Germany,32,S,M,40000,2,2,Partial College,Clerical,1,1, <= 50K 
16208,Germany,37,S,F,40000,2,2,Partial College,Clerical,1,1, <= 50K 
16209,France,39,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
16210,United States,35,S,F,40000,3,3,Partial College,Clerical,1,1, <= 50K 
16211,United States,34,S,M,40000,3,3,Partial College,Clerical,1,1, <= 50K 
16212,United States,79,M,F,50000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
16213,Canada,43,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
16214,United States,37,M,M,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
16215,United States,43,M,M,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
16216,United States,31,S,M,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
16217,United States,42,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
16218,United States,50,M,F,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16219,Canada,50,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16220,Canada,55,M,F,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16221,United States,50,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16222,United States,55,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16223,United States,56,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16224,United States,55,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16225,United States,44,M,M,30000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16226,United States,56,M,F,30000,1,0,Partial College,Clerical,1,1, <= 50K 
16227,United States,55,M,M,30000,1,0,High School,Clerical,1,1, <= 50K 
16228,United States,48,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16229,United States,43,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16230,United States,54,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16231,United States,53,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16232,United States,53,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16233,United States,43,S,F,80000,5,0,Graduate Degree,Skilled Manual,1,0, > 50K
16234,United States,53,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16235,United States,47,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16236,United States,47,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16237,United States,52,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16238,United States,51,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16239,United States,51,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
16240,United States,40,S,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16241,Canada,39,S,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16242,United States,51,S,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16243,Canada,51,S,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16244,United States,45,M,M,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16245,United States,45,S,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16246,United States,50,S,M,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16247,Canada,50,S,F,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16248,United States,50,S,F,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
16249,United States,44,M,M,60000,4,0,Graduate Degree,Skilled Manual,0,0, > 50K
16250,United Kingdom,35,S,M,40000,0,0,Graduate Degree,Clerical,1,0, <= 50K 
16251,United Kingdom,36,S,F,10000,3,3,High School,Manual,1,0, <= 50K 
16252,Germany,41,S,M,10000,3,3,Partial High School,Manual,1,1, <= 50K 
16253,Germany,41,S,F,20000,1,1,Partial College,Manual,0,1, <= 50K 
16254,France,41,S,F,20000,1,1,Partial College,Manual,0,1, <= 50K 
16255,France,41,S,F,20000,1,1,Partial College,Manual,0,1, <= 50K 
16256,United Kingdom,41,M,M,20000,1,1,Partial College,Manual,1,1, <= 50K 
16257,France,36,M,F,20000,1,1,High School,Manual,1,1, <= 50K 
16258,France,41,S,F,30000,1,1,Bachelors,Clerical,0,0, <= 50K 
16259,France,43,S,F,10000,4,4,Partial High School,Manual,1,2, <= 50K 
16260,United Kingdom,37,S,F,20000,1,1,High School,Manual,0,1, <= 50K 
16261,France,30,M,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
16262,France,30,M,F,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
16263,Germany,42,M,M,40000,0,0,Bachelors,Clerical,1,0, <= 50K 
16264,United Kingdom,81,M,F,10000,4,0,High School,Manual,0,2, <= 50K 
16265,France,32,M,F,30000,1,1,Bachelors,Clerical,1,1, <= 50K 
16266,France,43,M,F,30000,1,1,Bachelors,Skilled Manual,1,1, <= 50K 
16267,Germany,42,M,M,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16268,France,42,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16269,Germany,43,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16270,Germany,43,M,M,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16271,Germany,44,S,F,20000,2,2,High School,Manual,1,1, <= 50K 
16272,United Kingdom,43,S,M,20000,2,2,High School,Manual,1,1, <= 50K 
16273,France,38,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16274,Germany,45,M,M,10000,3,2,Partial High School,Manual,0,1, <= 50K 
16275,United Kingdom,45,M,F,20000,2,2,High School,Manual,0,2, <= 50K 
16276,Germany,34,S,F,20000,3,3,High School,Manual,1,0, <= 50K 
16277,United Kingdom,44,M,F,30000,1,1,Bachelors,Skilled Manual,1,2, <= 50K 
16278,Germany,45,M,M,30000,2,2,Partial College,Manual,0,0, <= 50K 
16279,Germany,46,S,F,10000,3,2,Partial High School,Manual,1,2, <= 50K 
16280,Germany,45,S,M,10000,3,2,Partial High School,Manual,1,2, <= 50K 
16281,France,46,S,M,10000,3,2,Partial High School,Manual,1,2, <= 50K 
16282,United Kingdom,45,S,F,20000,3,3,High School,Manual,1,2, <= 50K 
16283,France,40,S,M,20000,3,3,High School,Manual,1,2, <= 50K 
16284,Germany,46,S,M,20000,3,3,High School,Manual,1,2, <= 50K 
16285,France,42,M,F,40000,0,0,Bachelors,Professional,0,0, <= 50K 
16286,France,37,M,M,40000,0,0,Bachelors,Professional,1,0, <= 50K 
16287,United Kingdom,42,M,F,40000,0,0,Bachelors,Professional,1,0, <= 50K 
16288,France,29,M,M,30000,2,2,Partial College,Clerical,0,0, <= 50K 
16289,France,43,S,F,30000,2,2,Partial College,Clerical,1,1, <= 50K 
16290,Germany,43,S,M,30000,2,2,Partial College,Clerical,1,2, <= 50K 
16291,France,45,S,F,30000,2,2,Partial College,Clerical,1,2, <= 50K 
16292,Germany,39,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16293,United Kingdom,44,M,M,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16294,United Kingdom,39,M,M,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16295,France,40,S,M,30000,2,2,Partial College,Clerical,1,2, <= 50K 
16296,France,45,M,F,30000,3,3,Partial College,Clerical,0,0, <= 50K 
16297,Germany,40,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16298,Germany,46,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16299,Germany,31,S,F,20000,0,0,High School,Manual,0,1, <= 50K 
16300,United Kingdom,31,S,M,20000,0,0,High School,Manual,0,1, <= 50K 
16301,France,32,S,M,20000,0,0,High School,Manual,0,1, <= 50K 
16302,France,29,S,F,20000,4,4,High School,Manual,1,2, <= 50K 
16303,Germany,29,S,F,20000,5,5,High School,Manual,1,2, <= 50K 
16304,Germany,29,S,M,20000,5,5,High School,Manual,1,2, <= 50K 
16305,Germany,29,S,M,30000,3,3,Partial College,Clerical,1,1, <= 50K 
16306,United Kingdom,30,M,F,30000,3,3,Partial College,Clerical,0,2, <= 50K 
16307,Germany,40,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16308,United Kingdom,40,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16309,Germany,46,M,F,40000,1,0,Bachelors,Skilled Manual,1,0, <= 50K 
16310,France,41,M,F,40000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16311,United Kingdom,41,M,M,40000,1,0,Bachelors,Skilled Manual,1,1, <= 50K 
16312,France,31,S,F,30000,3,3,Partial College,Clerical,1,2, <= 50K 
16313,Germany,31,S,F,30000,4,4,Partial College,Clerical,1,1, <= 50K 
16314,United Kingdom,31,S,M,30000,4,4,Partial College,Clerical,1,3, <= 50K 
16315,France,31,S,M,30000,5,5,Partial College,Clerical,1,3, <= 50K 
16316,Germany,31,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
16317,United Kingdom,31,S,M,30000,0,0,Partial College,Clerical,0,1, <= 50K 
16318,United Kingdom,32,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
16319,France,32,S,F,20000,0,0,High School,Manual,1,1, <= 50K 
16320,France,33,S,F,20000,0,0,High School,Manual,0,1, <= 50K 
16321,United Kingdom,29,M,F,10000,0,0,Partial High School,Manual,1,2, <= 50K 
16322,France,34,S,F,10000,0,0,Partial High School,Manual,1,2, <= 50K 
16323,France,34,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
16324,United Kingdom,28,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
16325,United Kingdom,95,S,F,30000,1,0,Partial College,Clerical,1,1, <= 50K 
16326,Germany,36,S,M,10000,0,0,Partial High School,Manual,0,2, <= 50K 
16327,Germany,30,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
16328,United Kingdom,36,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
16329,United Kingdom,30,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
16330,France,35,S,M,30000,0,0,Partial College,Clerical,1,1, <= 50K 
16331,Canada,32,S,F,40000,0,0,Partial High School,Clerical,0,2, <= 50K 
16332,Australia,60,M,F,10000,2,1,Partial High School,Clerical,0,2, <= 50K 
16333,United States,32,M,M,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16334,United States,31,S,F,30000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
16335,United States,31,S,F,30000,0,0,Partial College,Skilled Manual,1,2, <= 50K 
16336,United States,32,M,M,60000,0,0,Partial College,Skilled Manual,1,2, > 50K
16337,United States,31,M,M,60000,0,0,Partial College,Skilled Manual,0,2, > 50K
16338,Australia,60,M,F,20000,2,1,Partial High School,Clerical,1,2, <= 50K 
16339,Australia,59,M,M,30000,3,0,Partial College,Clerical,0,2, <= 50K 
16340,United States,28,S,M,20000,0,0,Partial College,Skilled Manual,0,2, <= 50K 
16341,Australia,57,M,F,30000,3,0,High School,Skilled Manual,0,2, <= 50K 
16342,Australia,52,M,M,30000,3,0,High School,Skilled Manual,0,2, <= 50K 
16343,Australia,46,M,M,30000,3,0,High School,Skilled Manual,0,2, <= 50K 
16344,United States,29,S,M,70000,0,0,Partial College,Skilled Manual,0,2, > 50K
16345,Australia,55,M,M,40000,3,0,Partial College,Skilled Manual,1,2, <= 50K 
16346,Australia,50,M,M,40000,3,0,Partial College,Skilled Manual,0,2, <= 50K 
16347,Australia,56,M,M,70000,2,0,Graduate Degree,Management,1,2, > 50K
16348,Australia,54,M,M,80000,2,0,Partial College,Skilled Manual,1,2, > 50K
16349,Australia,55,S,M,80000,2,0,Partial College,Skilled Manual,0,2, > 50K
16350,Australia,49,S,M,80000,2,0,Partial College,Skilled Manual,1,2, > 50K
16351,Australia,54,S,F,80000,2,0,Partial College,Skilled Manual,0,2, > 50K
16352,Australia,49,S,F,80000,2,0,Partial College,Skilled Manual,1,2, > 50K
16353,United States,33,M,M,30000,0,0,Partial College,Skilled Manual,1,2, <= 50K 
16354,United States,34,S,F,30000,0,0,High School,Skilled Manual,0,2, <= 50K 
16355,United States,34,S,F,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
16356,United States,33,M,F,60000,0,0,Partial College,Skilled Manual,1,2, > 50K
16357,United States,34,S,F,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
16358,Canada,35,M,M,30000,0,0,High School,Skilled Manual,1,2, <= 50K 
